area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Delaware,"Arbitrators, Mediators, and Conciliators",40,20.7,0.092,2.22,*,*,*
Delaware,"Judges, Magistrate Judges, and Magistrates",120,0,0.274,1.4,69.07,143660,4.1
Delaware,Paralegals and Legal Assistants,1350,10.1,2.99,1.33,27.47,57140,2.7
Delaware,"Title Examiners, Abstractors, and Searchers",**,**,**,**,22.71,47240,7.3
Delaware,"Legal Support Workers, All Other",250,19.6,0.547,1.78,31.63,65790,4.6
Delaware,Educational Instruction and Library Occupations,26570,2.4,58.805,0.97,27.45,57090,3.5
Delaware,"Business Teachers, Postsecondary",430,9.6,0.956,1.67,*,*,*
Delaware,"Computer Science Teachers, Postsecondary",120,8.2,0.261,1.21,*,91590,4.8
Delaware,"Mathematical Science Teachers, Postsecondary",160,3.7,0.362,1.04,*,79140,2.7
Delaware,"Chemistry Teachers, Postsecondary",90,1,0.195,1.34,*,92520,5
Delaware,"Political Science Teachers, Postsecondary",100,1.8,0.225,2.1,*,*,*
Delaware,"Psychology Teachers, Postsecondary",80,6.4,0.178,0.7,*,*,*
Delaware,"Sociology Teachers, Postsecondary",60,2.2,0.135,1.43,*,76010,4
Delaware,"Health Specialties Teachers, Postsecondary",250,2.4,0.549,0.4,*,*,*
Delaware,"Nursing Instructors and Teachers, Postsecondary",320,10.2,0.717,1.76,*,*,*
Delaware,"Education Teachers, Postsecondary",190,4.5,0.423,1.01,*,73910,3.6
Delaware,"Criminal Justice and Law Enforcement Teachers, Postsecondary",30,13.8,0.071,0.75,*,74970,5.6
Delaware,"Social Work Teachers, Postsecondary",90,0.9,0.196,2.11,*,80550,4
Delaware,"Art, Drama, and Music Teachers, Postsecondary",290,0.3,0.632,0.99,*,*,*
Delaware,"English Language and Literature Teachers, Postsecondary",270,4.4,0.601,1.3,*,71610,4
Delaware,"History Teachers, Postsecondary",60,3.1,0.126,0.88,*,72390,2.7
Delaware,"Recreation and Fitness Studies Teachers, Postsecondary",40,8.6,0.093,0.86,*,*,*
Delaware,"Career/Technical Education Teachers, Postsecondary",320,16.2,0.713,0.93,26.65,55430,2.9
Delaware,"Postsecondary Teachers, All Other",100,5.9,0.229,0.17,*,70900,4
Delaware,"Preschool Teachers, Except Special Education",2010,10.8,4.448,1.51,13.37,27820,2.6
Delaware,"Kindergarten Teachers, Except Special Education",270,24.5,0.595,0.7,*,61040,4.4
Delaware,"Elementary School Teachers, Except Special Education",3800,18.8,8.403,0.86,*,63970,2.3
Delaware,"Middle School Teachers, Except Special and Career/Technical Education",2200,38.7,4.864,1.15,*,64800,2.7
Delaware,"Secondary School Teachers, Except Special and Career/Technical Education",3330,21.8,7.367,1.04,*,66920,1.8
Delaware,"Special Education Teachers, Kindergarten and Elementary School",1450,28.5,3.2,2.42,*,59780,2.5
Delaware,"Special Education Teachers, Middle School",**,**,**,**,*,69200,3.2
Delaware,"Special Education Teachers, Secondary School",550,39,1.223,1.25,*,68180,2.8
Delaware,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",240,1.1,0.524,1.48,28.22,58700,3.1
Delaware,Self-Enrichment Teachers,300,21.4,0.67,0.39,16.33,33970,9.6
Delaware,"Substitute Teachers, Short-Term",860,35.6,1.897,0.47,13.4,27870,4.7
Delaware,Curators,60,6.1,0.143,1.63,28.03,58300,2.1
Delaware,Museum Technicians and Conservators,70,3.1,0.162,1.8,21.03,43740,3
Delaware,Librarians and Media Collections Specialists,400,6.4,0.887,0.96,32.48,67570,2.7
Delaware,Library Technicians,230,3.3,0.516,0.86,20,41590,5.2
Delaware,Farm and Home Management Educators,100,4.1,0.225,3.79,27.23,56630,2.4
Delaware,Instructional Coordinators,870,6.8,1.917,1.59,31.07,64630,4.3
Delaware,"Teaching Assistants, Except Postsecondary",4660,13.7,10.32,1.13,*,32410,3.1
Delaware,"Educational Instruction and Library Workers, All Other",50,4.4,0.121,0.14,*,*,*
Delaware,"Arts, Design, Entertainment, Sports, and Media Occupations",4310,5.4,9.535,0.69,23.59,49060,3.6
Delaware,Art Directors,60,12.4,0.122,0.42,48.42,100700,7.1
Delaware,Floral Designers,100,10.9,0.225,0.79,14,29130,4.6
Delaware,Graphic Designers,400,8.7,0.879,0.6,25.92,53910,3
Delaware,Interior Designers,150,23.2,0.339,0.82,27.26,56690,11.7
Delaware,Merchandise Displayers and Window Trimmers,810,12.8,1.803,1.88,13.75,28600,2.8
Delaware,Producers and Directors,50,29.4,0.1,0.11,30.86,64200,4.3
Delaware,"Umpires, Referees, and Other Sports Officials",**,**,**,**,*,32060,11.5
Delaware,"News Analysts, Reporters, and Journalists",90,45.5,0.195,0.65,25.49,53020,6.4
Delaware,Public Relations Specialists,750,6.8,1.668,1,31.32,65140,2.4
Delaware,Editors,120,23.5,0.275,0.42,32.69,68000,7.2
Delaware,Technical Writers,110,11.6,0.239,0.69,36.55,76030,5.6
Delaware,Writers and Authors,50,20.3,0.108,0.35,30.49,63430,8.2
Delaware,Interpreters and Translators,40,13.2,0.084,0.21,24.97,51940,6
Delaware,Court Reporters and Simultaneous Captioners,70,20,0.147,1.49,29.23,60800,4.6
Delaware,Audio and Video Technicians,90,32.7,0.194,0.38,22.76,47340,2.8
Delaware,Broadcast Technicians,40,40.5,0.082,0.42,18.61,38710,8.7
Delaware,Photographers,130,16,0.293,0.85,19.3,40150,9.9
Delaware,Healthcare Practitioners and Technical Occupations,31410,1.9,69.502,1.18,42.37,88140,2.9
Delaware,Chiropractors,100,33.6,0.213,0.89,38.09,79230,5.9
Delaware,"Dentists, General",320,22.5,0.71,0.94,*,*,*
Delaware,Dietitians and Nutritionists,200,10.2,0.433,0.94,31.28,65060,2.2
Delaware,Optometrists,**,**,**,**,65.61,136460,9.7
Delaware,Pharmacists,800,9.3,1.76,0.83,62.61,130230,1.8
Delaware,Physician Assistants,470,9.5,1.03,1.26,53.51,111310,2.2
Delaware,Podiatrists,70,18.3,0.162,2.44,78.67,163640,14.3
Delaware,Occupational Therapists,600,15.8,1.337,1.47,40,83210,2
Delaware,Physical Therapists,1070,9.4,2.363,1.49,46.4,96520,2.2
Delaware,Radiation Therapists,50,0,0.12,0.98,47.76,99350,3.8
Delaware,Recreational Therapists,90,27.1,0.209,1.61,23.39,48660,7.8
Delaware,Respiratory Therapists,470,7.3,1.049,1.17,33.12,68880,1.7
Delaware,Speech-Language Pathologists,630,15.2,1.385,1.32,40.24,83690,3.7
Delaware,Exercise Physiologists,60,22.1,0.124,2.5,23.06,47960,10.4
Delaware,Veterinarians,250,16.4,0.558,1.1,52.29,108760,4.7
Delaware,Registered Nurses,11730,2.4,25.958,1.28,35.63,74100,2.7
Delaware,Nurse Midwives,60,41.1,0.136,2.89,45.73,95110,3.3
Delaware,Nurse Practitioners,820,6.4,1.82,1.33,54.05,112430,2
Delaware,Audiologists,90,40.2,0.188,2.03,45.33,94290,4.5
Delaware,Family Medicine Physicians,450,12.7,0.998,1.34,102.39,212980,5.3
Delaware,General Internal Medicine Physicians,80,16.3,0.187,0.61,100.36,208750,17.1
Delaware,Obstetricians and Gynecologists,120,20.6,0.271,2.14,129.6,269570,15.2
Delaware,"Pediatricians, General",240,13.7,0.528,2.61,98.74,205390,8.6
Delaware,Psychiatrists,110,22.1,0.254,1.46,*,*,*
Delaware,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1760,6.4,3.893,1.46,107.76,224130,8.5
Delaware,"Surgeons, Except Ophthalmologists",150,13,0.331,1.34,132.56,275720,11.7
Delaware,Dental Hygienists,650,21.9,1.433,0.95,40.13,83470,2.3
Delaware,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",50,36.5,0.106,0.43,40.55,84330,4.7
Delaware,Clinical Laboratory Technologists and Technicians,650,3.5,1.448,0.65,29.83,62050,2
Delaware,Cardiovascular Technologists and Technicians,260,3.9,0.586,1.53,29.39,61130,5.3
Delaware,Diagnostic Medical Sonographers,180,5.5,0.409,0.83,34.88,72540,2
Delaware,Nuclear Medicine Technologists,80,15.2,0.175,1.42,39.55,82270,3
Delaware,Radiologic Technologists and Technicians,670,5.5,1.48,1.05,30.36,63160,2.1
Delaware,Magnetic Resonance Imaging Technologists,160,4.7,0.349,1.35,37.74,78500,2.4
Delaware,Emergency Medical Technicians and Paramedics,1070,5.6,2.373,1.34,20.77,43200,1.1
Delaware,Dietetic Technicians,100,1.3,0.222,1.11,15.74,32730,2.1
Delaware,Pharmacy Technicians,1360,10.2,3.01,1.06,16.18,33650,3.4
Delaware,Psychiatric Technicians,240,29.7,0.542,1.01,15.47,32170,3.3
Delaware,Surgical Technologists,260,14.4,0.585,0.79,23.85,49610,3
Delaware,Veterinary Technologists and Technicians,460,10.9,1.009,1.34,16.53,34370,1.6
Delaware,Ophthalmic Medical Technicians,190,48.4,0.429,1.08,19.09,39710,2.4
Delaware,Licensed Practical and Licensed Vocational Nurses,2300,8,5.081,1.07,25.73,53520,1.2
Delaware,"Opticians, Dispensing",420,19.9,0.927,1.88,18.08,37610,3.6
Delaware,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",920,8.7,2.029,0.9,23.22,48300,2.8
Delaware,Athletic Trainers,80,20.6,0.176,0.9,*,48450,2.2
Delaware,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",140,38.6,0.3,0.81,25.46,52960,8.3
Delaware,Healthcare Support Occupations,17790,4.3,39.365,0.89,15.2,31620,1.8
Delaware,Home Health and Personal Care Aides,6710,7.6,14.843,0.69,11.79,24530,1.1
Delaware,Nursing Assistants,5030,9.1,11.128,1.15,15.27,31770,1.2
Delaware,Orderlies,350,1.5,0.779,2.44,15.97,33210,3.8
Delaware,Occupational Therapy Assistants,**,**,**,**,30.03,62450,3.8
Delaware,Physical Therapist Assistants,340,31.2,0.75,1.14,29.62,61610,6.2
Delaware,Physical Therapist Aides,160,13.3,0.365,1.09,14.03,29180,3.6
Delaware,Dental Assistants,770,13.3,1.704,0.71,20.37,42380,4.9
Delaware,Medical Assistants,2700,6,5.967,1.23,16.72,34770,2
Delaware,Medical Equipment Preparers,170,13.2,0.375,0.97,20.21,42040,2.3
Delaware,Medical Transcriptionists,110,24.1,0.246,0.65,15.16,31530,6.9
Delaware,Pharmacy Aides,**,**,**,**,13.28,27620,10
Delaware,Veterinary Assistants and Laboratory Animal Caretakers,230,24.5,0.505,0.76,13.99,29100,2.8
Delaware,Phlebotomists,440,1.5,0.981,1.12,19.25,40040,1.4
Delaware,"Healthcare Support Workers, All Other",40,0,0.088,0.14,24.24,50410,2.3
Delaware,Protective Service Occupations,10610,5.3,23.482,0.99,22.59,46990,4.5
Delaware,First-Line Supervisors of Police and Detectives,390,1,0.864,1.05,49.63,103230,1.2
Delaware,First-Line Supervisors of Firefighting and Prevention Workers,40,5.1,0.097,0.21,36.69,76310,4
Delaware,"Miscellaneous First-Line Supervisors, Protective Service Workers",370,7.5,0.817,1.45,21.06,43810,3.4
Delaware,Firefighters,450,19.5,1.006,0.46,22.3,46390,6.9
Delaware,Fire Inspectors and Investigators,130,19.5,0.278,2.97,26.91,55970,2.3
Delaware,Bailiffs,100,0,0.211,1.57,16.23,33760,2.3
Delaware,Detectives and Criminal Investigators,**,**,**,**,44.61,92790,2.2
Delaware,Parking Enforcement Workers,50,8.4,0.115,2.2,18.52,38520,3.2
Delaware,Police and Sheriff's Patrol Officers,1840,1.2,4.065,0.9,35.45,73740,1.3
Delaware,Private Detectives and Investigators,260,4.9,0.583,2.45,31.54,65610,3.8
Delaware,Gambling Surveillance Officers and Gambling Investigators,40,0,0.092,1.31,16.23,33770,2.1
Delaware,Security Guards,3710,14.1,8.211,1.07,14.58,30330,2.9
Delaware,Crossing Guards and Flaggers,420,14,0.92,1.59,16.18,33650,3.5
Delaware,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",330,11.3,0.741,0.76,11.19,23260,1.9
Delaware,"School Bus Monitors and Protective Service Workers, All Other",350,23.7,0.783,0.79,13.84,28790,3.3
Delaware,Food Preparation and Serving Related Occupations,43560,2.3,96.388,1.05,12.51,26030,1
Delaware,Chefs and Head Cooks,400,20.9,0.881,1.01,28.6,59480,2.4
Delaware,First-Line Supervisors of Food Preparation and Serving Workers,3440,4.4,7.609,1.11,20.33,42290,2
Delaware,"Cooks, Fast Food",940,28.2,2.085,0.58,10.55,21950,4.8
Delaware,"Cooks, Institution and Cafeteria",2540,8.1,5.631,2.06,16.22,33740,1.5
Delaware,"Cooks, Restaurant",4390,7.5,9.722,1.02,13.59,28270,2.2
Delaware,"Cooks, Short Order",90,36.6,0.193,0.19,11.1,23090,3.5
Delaware,Food Preparation Workers,2950,15.2,6.533,1.11,11.27,23440,2.7
Delaware,Bartenders,1940,13.4,4.302,0.98,12.76,26540,2.9
Delaware,Fast Food and Counter Workers,12660,5.5,28.021,1.03,10.38,21580,1.2
Delaware,Waiters and Waitresses,8120,4.8,17.975,1.02,12.09,25160,2
Delaware,"Food Servers, Nonrestaurant",950,12.7,2.109,1.12,12.04,25050,5.1
Delaware,Dining Room and Cafeteria Attendants and Bartender Helpers,1440,14.3,3.191,0.98,9.87,20530,1.9
Delaware,Dishwashers,1710,7.1,3.793,1.08,10.87,22600,1.8
Delaware,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1850,5.9,4.09,1.42,10,20790,1.4
Delaware,"Food Preparation and Serving Related Workers, All Other",110,21.8,0.235,0.48,11.79,24510,4.4
Delaware,Building and Grounds Cleaning and Maintenance Occupations,16190,2.9,35.816,1.19,15.11,31420,1.9
Delaware,First-Line Supervisors of Housekeeping and Janitorial Workers,740,9.3,1.638,1.55,23.2,48250,4.5
Delaware,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",320,11.6,0.708,1,27.18,56530,2.2
Delaware,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",8840,3.4,19.57,1.34,14.05,29220,2.1
Delaware,Maids and Housekeeping Cleaners,1990,11.8,4.403,0.7,11.76,24460,1.9
Delaware,"Building Cleaning Workers, All Other",**,**,**,**,15.46,32150,4
Delaware,Pest Control Workers,270,12.3,0.593,1.1,20.68,43010,4.6
Delaware,Landscaping and Groundskeeping Workers,3540,8.4,7.838,1.26,16.29,33890,2.5
Delaware,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",70,19.8,0.157,0.89,15.52,32280,3.9
Delaware,Tree Trimmers and Pruners,**,**,**,**,22.33,46450,9.5
Delaware,Personal Care and Service Occupations,10990,4.6,24.316,1.08,14.75,30690,1.8
Delaware,First-Line Supervisors of Gambling Services Workers,170,0,0.37,1.85,26.67,55470,2.2
Delaware,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",660,9.3,1.46,0.99,22.67,47150,2.4
Delaware,Animal Trainers,50,20.9,0.12,1.07,18.05,37540,5.2
Delaware,Animal Caretakers,710,7.7,1.564,1.08,12.9,26830,3.7
Delaware,Gambling Dealers,510,0.3,1.138,1.69,*,*,*
Delaware,Gambling and Sports Book Writers and Runners,50,2.4,0.114,1.68,*,*,*
Delaware,"Ushers, Lobby Attendants, and Ticket Takers",570,44.5,1.264,1.34,11.28,23460,4.2
Delaware,Amusement and Recreation Attendants,1490,11.3,3.301,1.43,10.67,22200,1.7
Delaware,Funeral Attendants,160,26.1,0.346,1.48,17.98,37410,8.3
Delaware,"Morticians, Undertakers, and Funeral Arrangers",90,24.2,0.198,1.15,33.88,70470,6.6
Delaware,"Hairdressers, Hairstylists, and Cosmetologists",1880,17,4.162,1.58,17.47,36330,5.2
Delaware,Manicurists and Pedicurists,380,44.1,0.846,1.11,12.42,25830,7.3
Delaware,Shampooers,270,29.2,0.597,7.23,9.85,20490,2.8
Delaware,Skincare Specialists,**,**,**,**,17.44,36280,7.2
Delaware,Baggage Porters and Bellhops,40,24.4,0.09,0.33,12.96,26950,7.3
Delaware,Concierges,50,18.5,0.102,0.36,14.31,29760,4
Delaware,Tour and Travel Guides,240,7.8,0.532,1.6,13.24,27550,2.8
Delaware,Childcare Workers,950,19.1,2.1,0.55,11.27,23440,2.7
Delaware,Exercise Trainers and Group Fitness Instructors,1060,15.7,2.337,1.05,18.02,37470,6.1
Delaware,Recreation Workers,890,7,1.965,0.8,13.71,28530,1.7
Delaware,Residential Advisors,410,18.8,0.903,1.23,13.39,27840,5.8
Delaware,Sales and Related Occupations,46660,3,103.262,1.06,19.53,40630,2
Delaware,First-Line Supervisors of Retail Sales Workers,4170,4.9,9.227,1.16,23.22,48290,2
Delaware,First-Line Supervisors of Non-Retail Sales Workers,640,10.7,1.411,0.83,41.68,86700,5
Delaware,Cashiers,13940,9.8,30.843,1.26,11.12,23130,0.9
Delaware,Counter and Rental Clerks,1210,13.3,2.67,0.95,15.23,31680,2.2
Delaware,Parts Salespersons,840,13.2,1.864,1.07,17.32,36030,2.8
