area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Alaska,Architectural and Engineering Managers,540,17.1,1.694,1.28,68,141430,2.3
Alaska,Food Service Managers,420,16.9,1.315,0.82,32.8,68220,6.8
Alaska,Lodging Managers,240,24.7,0.742,2.84,35.31,73450,8.5
Alaska,Medical and Health Services Managers,1030,6.4,3.239,1.2,54.8,113990,2.3
Alaska,Natural Sciences Managers,450,4.4,1.425,3.09,52.19,108560,1.6
Alaska,Postmasters and Mail Superintendents,160,0,0.508,5.39,25.64,53330,0.8
Alaska,"Property, Real Estate, and Community Association Managers",540,15.6,1.709,1.14,36.98,76910,6.1
Alaska,Social and Community Service Managers,750,6.6,2.357,2.21,38.06,79160,2.2
Alaska,Emergency Management Directors,130,6.2,0.424,6.18,45.27,94160,3.3
Alaska,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",1330,6.9,4.202,1.31,53.08,110410,3.1
Alaska,Business and Financial Operations Occupations,12560,2.6,39.599,0.71,36.46,75840,2.4
Alaska,Buyers and Purchasing Agents,750,8.4,2.367,0.83,34.45,71650,2.8
Alaska,"Claims Adjusters, Examiners, and Investigators",190,7.3,0.592,0.3,34.28,71310,3.1
Alaska,Compliance Officers,680,3.2,2.147,0.99,39.3,81740,2.7
Alaska,Cost Estimators,250,13.9,0.789,0.55,41.08,85450,4.6
Alaska,Human Resources Specialists,960,3.8,3.043,0.71,33.08,68810,1.9
Alaska,Labor Relations Specialists,120,33.5,0.373,0.73,43.19,89830,8.3
Alaska,Logisticians,360,7.5,1.15,0.93,45.17,93950,2.7
Alaska,Management Analysts,510,9.2,1.614,0.33,45.18,93980,2.4
Alaska,"Meeting, Convention, and Event Planners",70,11.2,0.218,0.27,23.78,49460,2.7
Alaska,Fundraisers,110,25.2,0.36,0.65,25.28,52590,6
Alaska,"Compensation, Benefits, and Job Analysis Specialists",160,34.7,0.501,0.82,35.17,73160,2.8
Alaska,Market Research Analysts and Marketing Specialists,280,11.6,0.889,0.19,33.88,70480,3.5
Alaska,"Project Management Specialists and Business Operations Specialists, All Other",2470,4,7.786,0.89,39.88,82950,1.6
Alaska,Accountants and Auditors,2180,6.4,6.86,0.79,38.13,79300,1.9
Alaska,Property Appraisers and Assessors,130,9.7,0.412,1.07,38.54,80160,1.7
Alaska,Budget Analysts,270,5.7,0.861,2.46,39.02,81150,1.9
Alaska,Personal Financial Advisors,110,34.1,0.331,0.23,43.61,90710,13.7
Alaska,Insurance Underwriters,160,31,0.492,0.72,30.65,63750,6.1
Alaska,Financial Examiners,30,0,0.096,0.22,33.19,69040,2.1
Alaska,Credit Counselors,60,7.8,0.204,0.93,27.07,56320,2.7
Alaska,Loan Officers,580,12.1,1.815,0.86,33.9,70500,7
Alaska,"Tax Examiners and Collectors, and Revenue Agents",60,0,0.204,0.56,44.08,91690,1.9
Alaska,Tax Preparers,210,29.9,0.669,1.47,28.31,58890,16.9
Alaska,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",580,20.1,1.82,0.58,48.84,101600,4.6
Alaska,Computer and Mathematical Occupations,5050,6.8,15.929,0.51,38.4,79870,1.7
Alaska,Computer Systems Analysts,680,22,2.155,0.54,35.09,72980,6.1
Alaska,Information Security Analysts,70,19.6,0.212,0.25,46.63,97000,5.9
Alaska,Computer Network Support Specialists,400,33.6,1.25,0.99,28.69,59670,4.3
Alaska,Computer User Support Specialists,730,7.4,2.306,0.52,28.5,59270,1.6
Alaska,Computer Network Architects,80,28.7,0.24,0.23,45.06,93730,7
Alaska,Network and Computer Systems Administrators,880,14.5,2.766,1.15,38.35,79760,3.3
Alaska,Database Administrators and Architects,190,16.8,0.589,0.69,41.8,86940,3.3
Alaska,Computer Programmers,530,10.7,1.666,1.23,43.75,91000,2.1
Alaska,Software Developers and Software Quality Assurance Analysts and Testers,360,18.2,1.144,0.12,49.65,103270,7
Alaska,Web Developers and Digital Interface Designers,140,31.3,0.435,0.43,31.69,65920,3.4
Alaska,"Computer Occupations, All Other",650,6.8,2.063,0.77,46.53,96780,4.1
Alaska,Operations Research Analysts,130,9.4,0.41,0.6,35.88,74620,6.3
Alaska,Statisticians,70,5.5,0.226,0.85,43.05,89540,1.9
Alaska,"Data Scientists and Mathematical Science Occupations, All Other",110,4,0.344,1.64,33.83,70360,2.6
Alaska,Architecture and Engineering Occupations,7830,7,24.682,1.4,48.92,101750,2.6
Alaska,"Architects, Except Landscape and Naval",170,14.5,0.545,0.76,44.43,92420,3.9
Alaska,Cartographers and Photogrammetrists,110,19.6,0.349,4.54,38.96,81040,2.2
Alaska,Surveyors,340,12,1.075,3.49,41.85,87050,2.6
Alaska,Chemical Engineers,70,21.2,0.205,1,69.28,144110,9.3
Alaska,Civil Engineers,1590,6.1,5.024,2.37,48.49,100860,1.8
Alaska,Computer Hardware Engineers,50,45.5,0.148,0.32,*,*,*
Alaska,Electrical Engineers,330,16.3,1.054,0.83,53.11,110460,5.3
Alaska,"Electronics Engineers, Except Computer",210,33,0.65,0.74,45.55,94740,3.4
Alaska,Environmental Engineers,320,17.6,1.014,2.8,47.63,99080,2.7
Alaska,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",200,10.4,0.637,3.62,41.61,86540,8.5
Alaska,Industrial Engineers,230,30.6,0.731,0.37,*,*,*
Alaska,Marine Engineers and Naval Architects,40,23,0.118,1.52,53.8,111910,7.4
Alaska,Materials Engineers,80,4.6,0.248,1.36,44.87,93320,6.5
Alaska,Mechanical Engineers,500,15.8,1.567,0.75,49.69,103360,2.1
Alaska,"Mining and Geological Engineers, Including Mining Safety Engineers",170,7.9,0.539,12.62,54.45,113260,3.3
Alaska,Petroleum Engineers,790,28.6,2.498,11.25,72.18,150120,7.6
Alaska,"Engineers, All Other",580,38.6,1.818,1.75,57,118550,2.5
Alaska,Architectural and Civil Drafters,110,20.2,0.34,0.5,31.89,66330,3.9
Alaska,Electrical and Electronics Drafters,90,33.9,0.285,1.73,31.51,65550,11
Alaska,Mechanical Drafters,70,31.2,0.235,0.62,35.27,73370,7.6
Alaska,Civil Engineering Technologists and Technicians,270,13.4,0.858,1.83,31.43,65380,4.3
Alaska,Electrical and Electronic Engineering Technologists and Technicians,440,20.4,1.393,1.67,41.01,85310,3.9
Alaska,Electro-Mechanical and Mechatronics Technologists and Technicians,40,15.1,0.136,1.4,28.79,59880,3.6
Alaska,Environmental Engineering Technologists and Technicians,150,14.2,0.484,3.95,30.69,63840,3.4
Alaska,Industrial Engineering Technologists and Technicians,30,7.2,0.108,0.24,43.17,89780,10.9
Alaska,Mechanical Engineering Technologists and Technicians,50,12.9,0.172,0.59,25.65,53350,11.1
Alaska,Surveying and Mapping Technicians,220,15.6,0.692,1.92,33.68,70050,6.1
Alaska,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",480,15.2,1.505,2.5,36.39,75690,2.6
Alaska,"Life, Physical, and Social Science Occupations",6380,3.8,20.119,2.29,37.72,78450,1.7
Alaska,Zoologists and Wildlife Biologists,740,2.6,2.349,17.92,38.8,80710,2.1
Alaska,"Biological Scientists, All Other",320,0.6,1.021,3.74,39.42,81990,1.8
Alaska,Conservation Scientists,370,16.5,1.152,7.67,35.96,74800,3.3
Alaska,Foresters,70,1.6,0.226,3.49,35.53,73890,1.2
Alaska,"Medical Scientists, Except Epidemiologists",40,28.9,0.138,0.16,*,*,*
Alaska,Atmospheric and Space Scientists,160,11.6,0.508,8.03,42.95,89340,3.5
Alaska,Chemists,70,22,0.208,0.37,41.09,85470,2.9
Alaska,"Environmental Scientists and Specialists, Including Health",810,7.8,2.553,4.45,39.32,81780,2.6
Alaska,"Geoscientists, Except Hydrologists and Geographers",460,11.8,1.439,7.24,49.1,102130,2.4
Alaska,Hydrologists,50,0.6,0.163,3.72,42.7,88810,1.6
Alaska,"Physical Scientists, All Other",100,4.4,0.324,2.71,48.22,100300,2.1
Alaska,Economists,120,24.3,0.366,2.83,45.43,94490,3.9
Alaska,Survey Researchers,60,38.4,0.193,2.85,27.88,57980,8.8
Alaska,"Clinical, Counseling, and School Psychologists",210,9.2,0.67,0.87,40.27,83770,6.4
Alaska,"Psychologists, All Other",**,**,**,**,53.97,112260,3.6
Alaska,Urban and Regional Planners,150,7.1,0.471,1.79,39.75,82670,2
Alaska,Anthropologists and Archeologists,90,10.5,0.269,5.87,44.59,92740,4.7
Alaska,Historians,30,15.5,0.106,5.11,48.3,100460,10
Alaska,"Social Scientists and Related Workers, All Other",150,4.9,0.474,2.07,36.72,76370,2.2
Alaska,Biological Technicians,290,6.4,0.923,1.7,22.24,46260,1.8
Alaska,Chemical Technicians,90,25.4,0.272,0.61,32.3,67190,1.9
Alaska,"Environmental Science and Protection Technicians, Including Health",210,13.6,0.655,2.95,27.27,56730,5.3
Alaska,Geological and Hydrologic Technicians,430,36.6,1.354,11.62,33.57,69820,6.1
Alaska,Forest and Conservation Technicians,200,1.8,0.622,4.79,25.74,53550,1.1
Alaska,Forensic Science Technicians,50,0,0.161,1.43,34.8,72380,1.9
Alaska,"Life, Physical, and Social Science Technicians, All Other",260,7.7,0.83,1.9,28.88,60060,2.8
Alaska,Occupational Health and Safety Specialists,450,6.5,1.426,2.26,41.46,86230,2.2
Alaska,Occupational Health and Safety Technicians,120,7.1,0.39,2.78,32.88,68380,4.6
Alaska,Community and Social Service Occupations,6590,4.3,20.789,1.36,26.49,55100,2
Alaska,"Educational, Guidance, and Career Counselors and Advisors",770,3.9,2.428,1.2,32.32,67210,3.1
Alaska,Marriage and Family Therapists,50,34.2,0.143,0.36,28.38,59040,3.4
Alaska,Rehabilitation Counselors,300,11.2,0.932,1.25,22,45760,4.8
Alaska,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",960,9.1,3.033,1.57,29.25,60830,2.7
Alaska,"Counselors, All Other",30,22.5,0.105,0.61,30.78,64020,3.1
Alaska,"Child, Family, and School Social Workers",1160,11.4,3.645,1.63,25.34,52710,3.8
Alaska,Healthcare Social Workers,210,25.6,0.663,0.56,31.26,65020,2.6
Alaska,Mental Health and Substance Abuse Social Workers,360,13.3,1.127,1.41,24.7,51390,5.4
Alaska,"Social Workers, All Other",130,8.9,0.405,1.02,34.87,72530,3.4
Alaska,Health Education Specialists,230,10,0.739,1.85,32.31,67200,2.9
Alaska,Probation Officers and Correctional Treatment Specialists,340,2.5,1.061,1.77,32.14,66850,1.8
Alaska,Social and Human Service Assistants,1060,7.8,3.338,1.21,20.97,43610,1.5
Alaska,Community Health Workers,550,14.8,1.74,4.33,24,49910,5.4
Alaska,"Community and Social Service Specialists, All Other",210,20.9,0.676,1.02,20.14,41880,5.4
Alaska,Clergy,110,25.9,0.344,0.95,23.62,49120,7
Alaska,"Directors, Religious Activities and Education",80,35.1,0.257,1.73,26.51,55140,12.3
Alaska,"Religious Workers, All Other",50,35.1,0.154,2.4,15.77,32800,11.7
Alaska,Legal Occupations,2140,5.1,6.756,0.86,45.05,93700,3.3
Alaska,Lawyers,1050,4.7,3.304,0.74,55.41,115260,4.2
Alaska,"Administrative Law Judges, Adjudicators, and Hearing Officers",40,3.6,0.124,1.27,53.4,111070,2.7
Alaska,"Arbitrators, Mediators, and Conciliators",70,35.9,0.207,4.99,42.92,89270,3.2
Alaska,"Judges, Magistrate Judges, and Magistrates",130,0.1,0.424,2.17,*,*,*
Alaska,Paralegals and Legal Assistants,580,14,1.819,0.81,27.09,56360,2.9
Alaska,"Title Examiners, Abstractors, and Searchers",130,33.8,0.394,1.09,28.73,59750,6.9
Alaska,"Legal Support Workers, All Other",90,18.4,0.285,0.93,31.34,65180,9.5
Alaska,Educational Instruction and Library Occupations,21700,1.5,68.431,1.13,29.44,61240,2.4
Alaska,"Business Teachers, Postsecondary",110,9,0.35,0.61,*,101440,9.6
Alaska,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",60,40,0.197,2.63,*,81720,5.4
Alaska,"Psychology Teachers, Postsecondary",70,27.4,0.222,0.87,*,61050,14
Alaska,"Health Specialties Teachers, Postsecondary",140,16.6,0.432,0.31,*,69540,4.9
Alaska,"Nursing Instructors and Teachers, Postsecondary",140,13.6,0.431,1.06,*,75940,4.7
Alaska,"Education Teachers, Postsecondary",70,6.2,0.214,0.51,*,106280,17.2
Alaska,"Career/Technical Education Teachers, Postsecondary",240,13.6,0.745,0.97,35.85,74560,3.7
Alaska,"Postsecondary Teachers, All Other",180,42.7,0.575,0.42,*,77910,4.5
Alaska,"Preschool Teachers, Except Special Education",1110,9.7,3.493,1.19,17.11,35580,4.7
Alaska,"Kindergarten Teachers, Except Special Education",110,25.5,0.343,0.41,*,65420,7.6
Alaska,"Elementary School Teachers, Except Special Education",3820,2.8,12.048,1.24,*,75860,3
Alaska,"Middle School Teachers, Except Special and Career/Technical Education",1160,2.8,3.657,0.86,*,80730,4.6
Alaska,"Career/Technical Education Teachers, Middle School",70,5.7,0.217,2.69,*,97310,6.2
Alaska,"Secondary School Teachers, Except Special and Career/Technical Education",2790,6.5,8.786,1.25,*,75820,3.9
Alaska,"Career/Technical Education Teachers, Secondary School",150,2.8,0.486,0.96,*,78690,3.8
Alaska,"Special Education Teachers, Preschool",50,10,0.145,0.96,*,68430,7.1
Alaska,"Special Education Teachers, Kindergarten and Elementary School",640,5.5,2.011,1.52,*,73380,4
Alaska,"Special Education Teachers, Middle School",230,23.1,0.725,1.24,*,77740,1.4
Alaska,"Special Education Teachers, Secondary School",560,9.8,1.769,1.82,*,74630,4.9
Alaska,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",240,2.8,0.75,2.12,25.7,53460,2.9
Alaska,Self-Enrichment Teachers,430,12.9,1.359,0.79,26.59,55300,4.4
Alaska,"Substitute Teachers, Short-Term",1920,4.3,6.055,1.51,17.8,37020,10.1
Alaska,"Tutors and Teachers and Instructors, All Other",910,5.7,2.877,1.32,*,50750,4.2
Alaska,Curators,50,9.4,0.159,1.81,32.3,67190,3.2
Alaska,Museum Technicians and Conservators,50,17.5,0.17,1.89,23.88,49670,11
Alaska,Librarians and Media Collections Specialists,360,6.9,1.133,1.23,33.24,69130,4.7
Alaska,Library Technicians,220,7.6,0.684,1.13,22.06,45890,2.5
Alaska,Instructional Coordinators,420,12.2,1.333,1.11,33.86,70420,3.7
Alaska,"Teaching Assistants, Except Postsecondary",4350,5,13.721,1.5,*,38920,2.6
Alaska,"Educational Instruction and Library Workers, All Other",180,1.8,0.557,0.63,22.6,47000,2.9
Alaska,"Arts, Design, Entertainment, Sports, and Media Occupations",3330,4.5,10.51,0.77,26.08,54240,3.8
Alaska,Art Directors,40,29.8,0.115,0.39,*,*,*
Alaska,Special Effects Artists and Animators,30,0,0.095,0.48,24.22,50380,2.9
Alaska,"Artists and Related Workers, All Other",30,21.1,0.1,1.94,25.12,52250,3.4
Alaska,Floral Designers,50,23.4,0.153,0.54,15.54,32330,3.4
Alaska,Graphic Designers,250,18.3,0.778,0.53,28.89,60080,9.3
Alaska,Interior Designers,**,**,**,**,33.31,69280,5.1
Alaska,Merchandise Displayers and Window Trimmers,370,18.8,1.172,1.22,17.66,36740,3.3
Alaska,Producers and Directors,180,21.8,0.558,0.63,24.28,50500,6.1
Alaska,Coaches and Scouts,370,14.1,1.153,0.7,*,50290,9.5
Alaska,"Umpires, Referees, and Other Sports Officials",240,26.4,0.766,5.59,*,*,*
Alaska,Broadcast Announcers and Radio Disc Jockeys,80,23.4,0.241,1.21,20.62,42890,7.7
Alaska,"News Analysts, Reporters, and Journalists",170,11.9,0.538,1.79,22.12,46020,3.3
Alaska,Public Relations Specialists,440,8.9,1.382,0.83,33.89,70490,2.4
Alaska,Editors,40,21.4,0.124,0.19,24.42,50800,3
Alaska,Technical Writers,90,11.2,0.289,0.84,34.92,72630,3.4
Alaska,Writers and Authors,60,31.5,0.185,0.59,31.55,65630,7.7
Alaska,Interpreters and Translators,90,17.1,0.284,0.71,26.64,55400,4.6
Alaska,"Media and Communication Workers, All Other",90,26.2,0.275,1.61,17.89,37210,7
Alaska,Audio and Video Technicians,230,19.3,0.725,1.44,19.71,41000,4.8
Alaska,Broadcast Technicians,50,31.2,0.149,0.76,15.79,32840,4.3
Alaska,Photographers,100,20.2,0.311,0.9,20.45,42540,7.7
Alaska,"Lighting Technicians and Media and Communication Equipment Workers, All Other",40,13.6,0.112,0.7,35.77,74410,4
Alaska,Healthcare Practitioners and Technical Occupations,17530,5.7,55.271,0.94,48.91,101730,2.8
Alaska,Chiropractors,150,13.2,0.477,2,38.02,79080,7.3
Alaska,"Dentists, General",190,27.8,0.59,0.78,115.35,239930,13.3
Alaska,Dietitians and Nutritionists,140,16.9,0.435,0.94,34.92,72640,3
Alaska,Optometrists,80,28.9,0.266,0.99,69.01,143540,15.7
Alaska,Pharmacists,460,6.9,1.451,0.68,68.56,142610,2.2
Alaska,Physician Assistants,470,11.4,1.494,1.83,61.79,128530,2
Alaska,Occupational Therapists,300,11,0.943,1.04,43.43,90340,2.8
Alaska,Physical Therapists,640,12.8,2.016,1.27,49.35,102650,3
Alaska,Respiratory Therapists,190,13.4,0.595,0.66,33.41,69490,3.3
Alaska,Speech-Language Pathologists,250,5.8,0.784,0.75,41.76,86870,4.3
Alaska,Veterinarians,240,16.1,0.762,1.5,45.67,94990,14.3
Alaska,Registered Nurses,6210,11.4,19.584,0.96,43.51,90500,1.2
Alaska,Nurse Midwives,50,29,0.167,3.53,41.31,85920,4.8
Alaska,Nurse Practitioners,490,9.4,1.547,1.13,55.72,115890,3.7
Alaska,Audiologists,**,**,**,**,38.73,80560,5.5
Alaska,Anesthesiologists,**,**,**,**,#,#,23.6
Alaska,Family Medicine Physicians,400,13.7,1.261,1.69,122.25,254270,5.8
Alaska,General Internal Medicine Physicians,**,**,**,**,110.65,230160,14.5
Alaska,Obstetricians and Gynecologists,**,**,**,**,#,#,15.4
Alaska,Psychiatrists,40,13.2,0.137,0.79,95.04,197680,10.1
Alaska,"Physicians, All Other; and Ophthalmologists, Except Pediatric",710,30.9,2.224,0.84,124.3,258550,10.1
Alaska,"Surgeons, Except Ophthalmologists",50,27.1,0.156,0.63,#,#,15.1
Alaska,Dental Hygienists,610,24.2,1.911,1.27,55.19,114790,4.4
Alaska,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",160,15.7,0.502,2.02,41.14,85580,8.1
Alaska,Clinical Laboratory Technologists and Technicians,640,10.6,2.005,0.9,34.95,72690,4.3
Alaska,Cardiovascular Technologists and Technicians,170,35.3,0.532,1.39,30.01,62430,4.5
Alaska,Diagnostic Medical Sonographers,150,33.8,0.467,0.94,46.76,97270,1.9
Alaska,Radiologic Technologists and Technicians,390,14.5,1.244,0.88,36.95,76850,1.4
Alaska,Magnetic Resonance Imaging Technologists,70,15.1,0.232,0.9,43.27,90010,1.8
Alaska,Emergency Medical Technicians and Paramedics,560,9.4,1.757,0.99,24.35,50640,3.3
Alaska,Dietetic Technicians,50,25.9,0.156,0.78,19.88,41340,2.4
Alaska,Pharmacy Technicians,590,6.8,1.849,0.65,21.29,44280,1.4
Alaska,Psychiatric Technicians,300,5.1,0.935,1.75,19.41,40370,2.7
Alaska,Surgical Technologists,240,15.9,0.742,1,32.53,67660,1.8
Alaska,Veterinary Technologists and Technicians,180,13.8,0.574,0.76,18.85,39200,4.6
Alaska,Ophthalmic Medical Technicians,80,48.6,0.243,0.61,22.62,47050,5
Alaska,Licensed Practical and Licensed Vocational Nurses,390,19.9,1.24,0.26,30.7,63850,1.4
Alaska,"Opticians, Dispensing",130,11.3,0.408,0.83,26.01,54110,5.2
Alaska,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",1040,14.4,3.286,1.45,27.89,58000,2.5
Alaska,Athletic Trainers,30,9.5,0.099,0.51,*,50640,2.6
Alaska,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",100,15.3,0.303,0.82,24.05,50020,5.5
Alaska,Healthcare Support Occupations,14430,4.6,45.501,1.02,19.84,41260,1.7
Alaska,Home Health and Personal Care Aides,6910,7,21.786,1.01,16.7,34740,1.8
Alaska,Nursing Assistants,1730,8.5,5.462,0.56,19.38,40320,1.6
Alaska,Orderlies,90,25.9,0.272,0.85,17.4,36190,4
Alaska,Physical Therapist Assistants,240,41.6,0.771,1.17,30.5,63440,7.8
Alaska,Physical Therapist Aides,40,20.3,0.129,0.39,22.98,47800,1.9
Alaska,Massage Therapists,540,13.2,1.69,2.31,37.06,77080,9.9
Alaska,Dental Assistants,960,14.6,3.043,1.27,23.73,49350,4.2
Alaska,Medical Assistants,2740,18.7,8.649,1.78,21.94,45630,1.4
Alaska,Medical Equipment Preparers,240,13.9,0.75,1.93,24.37,50700,2.5
Alaska,Medical Transcriptionists,160,11.4,0.495,1.3,16.41,34130,3.2
Alaska,Pharmacy Aides,40,20.1,0.116,0.46,23.36,48600,6.7
Alaska,Veterinary Assistants and Laboratory Animal Caretakers,170,16.9,0.537,0.81,15.62,32500,4.1
Alaska,Phlebotomists,240,33.4,0.77,0.88,20.24,42100,2
Alaska,"Healthcare Support Workers, All Other",**,**,**,**,24.21,50350,2.3
Alaska,Protective Service Occupations,7760,3.2,24.469,1.03,30.16,62730,3.6
Alaska,First-Line Supervisors of Correctional Officers,80,0.2,0.246,0.78,47.81,99450,2.5
Alaska,First-Line Supervisors of Police and Detectives,310,2.4,0.963,1.17,55.74,115930,2.7
Alaska,First-Line Supervisors of Firefighting and Prevention Workers,360,13.5,1.136,2.4,39.49,82140,3
Alaska,"Miscellaneous First-Line Supervisors, Protective Service Workers",290,11.1,0.93,1.65,33.02,68690,3.6
Alaska,Firefighters,870,11.7,2.747,1.24,26.14,54380,4.5
Alaska,Fire Inspectors and Investigators,40,36.4,0.12,1.28,30.21,62830,13.6
Alaska,Correctional Officers and Jailers,1170,1,3.685,1.28,30.97,64410,1.9
Alaska,Detectives and Criminal Investigators,100,2.5,0.328,0.46,54.53,113420,3.1
Alaska,Police and Sheriff's Patrol Officers,1120,2.2,3.519,0.78,42.24,87870,2.6
Alaska,Animal Control Workers,60,18.7,0.187,2.3,26.06,54210,4.2
Alaska,Private Detectives and Investigators,80,1.3,0.244,1.02,28.28,58820,6.3
Alaska,Security Guards,1770,8.8,5.58,0.73,20.7,43060,4.2
Alaska,Crossing Guards and Flaggers,140,32.1,0.43,0.74,36.99,76930,11.9
Alaska,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",340,6.2,1.077,1.1,16.47,34270,2.3
Alaska,Transportation Security Screeners,390,0,1.214,3.82,24.25,50440,1.9
Alaska,"School Bus Monitors and Protective Service Workers, All Other",490,11.7,1.559,1.56,20.83,43320,3.6
Alaska,Food Preparation and Serving Related Occupations,27470,2.3,86.634,0.94,14.17,29480,1.3
Alaska,Chefs and Head Cooks,380,13.6,1.193,1.37,25.4,52840,3.3
Alaska,First-Line Supervisors of Food Preparation and Serving Workers,2000,10.7,6.315,0.92,17.88,37190,2.7
Alaska,"Cooks, Fast Food",810,30.5,2.539,0.71,13.3,27650,4.1
Alaska,"Cooks, Institution and Cafeteria",1400,9.3,4.42,1.61,18.68,38850,2.8
Alaska,"Cooks, Restaurant",2910,16.2,9.184,0.96,14.82,30820,3.6
Alaska,"Cooks, Short Order",470,38.2,1.478,1.42,14.95,31090,8.3
Alaska,"Cooks, All Other",120,47.2,0.386,2.93,16.41,34140,2.7
Alaska,Food Preparation Workers,3840,12.7,12.114,2.06,14.88,30940,2.5
Alaska,Bartenders,2000,9.2,6.309,1.43,13.18,27420,2.6
Alaska,Fast Food and Counter Workers,6290,11.1,19.825,0.73,12.44,25870,1.8
Alaska,Waiters and Waitresses,3920,10.9,12.361,0.7,12.97,26970,3.4
Alaska,"Food Servers, Nonrestaurant",230,42.5,0.732,0.39,16.05,33380,4
Alaska,Dining Room and Cafeteria Attendants and Bartender Helpers,1110,16.7,3.502,1.08,12.46,25910,2.5
Alaska,Dishwashers,1200,11.2,3.795,1.08,12.17,25320,3.3
Alaska,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",520,18.6,1.646,0.57,12.5,26000,2.7
Alaska,"Food Preparation and Serving Related Workers, All Other",**,**,**,**,13.54,28160,5.4
Alaska,Building and Grounds Cleaning and Maintenance Occupations,9140,5.1,28.83,0.96,16.92,35200,2
Alaska,First-Line Supervisors of Housekeeping and Janitorial Workers,320,15.9,1.022,0.97,21.4,44510,4.1
Alaska,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",110,37.4,0.345,0.49,34.33,71410,14.6
Alaska,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4930,7.5,15.553,1.06,16.69,34720,2.3
Alaska,Maids and Housekeeping Cleaners,2460,11.8,7.773,1.23,14.44,30030,2.2
Alaska,Landscaping and Groundskeeping Workers,880,20.1,2.787,0.45,18.27,38000,4.3
Alaska,Tree Trimmers and Pruners,**,**,**,**,24.41,50770,6.4
Alaska,"Grounds Maintenance Workers, All Other",170,13.4,0.547,5.61,21.23,44150,3.4
Alaska,Personal Care and Service Occupations,7630,6.5,24.053,1.07,15.88,33030,1.6
Alaska,First-Line Supervisors of Gambling Services Workers,70,41.1,0.226,1.13,21.48,44680,5.4
Alaska,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",380,11.1,1.192,0.8,23,47840,2.9
Alaska,Animal Caretakers,370,9,1.18,0.82,15.79,32840,4.7
Alaska,Gambling and Sports Book Writers and Runners,320,29.9,1.021,15.03,15.88,33030,4.4
Alaska,"Gambling Service Workers, All Other",240,36.3,0.762,10.69,16.96,35270,14.8
Alaska,"Ushers, Lobby Attendants, and Ticket Takers",290,18.8,0.919,0.98,11.57,24070,2.3
