Area Name,Occupation Name,Base,Projection,Change,Percent Change,Average Annual Openings,Unnamed: 7,Unnamed: 8
West Virginia,Electrical Engineers,340.0,350.0,10.0,2.9,20.0,,
West Virginia,"Electronics Engineers, Except Computer",80.0,80.0,0.0,0.0,10.0,,
West Virginia,Environmental Engineers,350.0,370.0,20.0,5.7,30.0,,
West Virginia,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",210.0,220.0,10.0,4.8,20.0,,
West Virginia,Industrial Engineers,590.0,660.0,70.0,11.9,50.0,,
West Virginia,Materials Engineers,160.0,160.0,0.0,0.0,10.0,,
West Virginia,Mechanical Engineers,500.0,540.0,40.0,8.0,40.0,,
West Virginia,"Mining and Geological Engineers, Including Mining Safety Engineers",110.0,110.0,0.0,0.0,10.0,,
West Virginia,Petroleum Engineers,450.0,450.0,0.0,0.0,30.0,,
West Virginia,"Engineers, All Other",350.0,370.0,20.0,5.7,30.0,,
West Virginia,Architectural and Civil Drafters,660.0,670.0,10.0,1.5,70.0,,
West Virginia,Electrical and Electronics Drafters,30.0,30.0,0.0,0.0,0.0,,
West Virginia,Mechanical Drafters,120.0,110.0,-10.0,-8.3,10.0,,
West Virginia,Civil Engineering Technicians,610.0,640.0,30.0,4.9,60.0,,
West Virginia,Electrical and Electronics Engineering Technicians,470.0,510.0,40.0,8.5,50.0,,
West Virginia,Electro-Mechanical Technicians,80.0,80.0,0.0,0.0,10.0,,
West Virginia,Environmental Engineering Technicians,140.0,140.0,0.0,0.0,10.0,,
West Virginia,Industrial Engineering Technicians,100.0,100.0,0.0,0.0,10.0,,
West Virginia,Mechanical Engineering Technicians,110.0,110.0,0.0,0.0,10.0,,
West Virginia,"Engineering Technicians, Except Drafters, All Other",250.0,250.0,0.0,0.0,20.0,,
West Virginia,Surveying and Mapping Technicians,520.0,540.0,20.0,3.8,70.0,,
West Virginia,Soil and Plant Scientists,40.0,40.0,0.0,0.0,10.0,,
West Virginia,Microbiologists,50.0,50.0,0.0,0.0,10.0,,
West Virginia,"Biological Scientists, All Other",190.0,200.0,10.0,5.3,20.0,,
West Virginia,Conservation Scientists,170.0,180.0,10.0,5.9,20.0,,
West Virginia,Foresters,90.0,100.0,10.0,11.1,10.0,,
West Virginia,Epidemiologists,80.0,80.0,0.0,0.0,10.0,,
West Virginia,"Medical Scientists, Except Epidemiologists",190.0,210.0,20.0,10.5,20.0,,
West Virginia,Chemists,500.0,590.0,90.0,18.0,60.0,,
West Virginia,"Environmental Scientists and Specialists, Including Health",550.0,590.0,40.0,7.3,70.0,,
West Virginia,"Geoscientists, Except Hydrologists and Geographers",160.0,150.0,-10.0,-6.3,20.0,,
West Virginia,"Physical Scientists, All Other",70.0,70.0,0.0,0.0,10.0,,
West Virginia,Economists,50.0,50.0,0.0,0.0,0.0,,
West Virginia,"Clinical, Counseling, and School Psychologists",930.0,1100.0,170.0,18.3,90.0,,
West Virginia,"Psychologists, All Other",150.0,170.0,20.0,13.3,10.0,,
West Virginia,Urban and Regional Planners,50.0,50.0,0.0,0.0,10.0,,
West Virginia,Anthropologists and Archeologists,40.0,40.0,0.0,0.0,0.0,,
West Virginia,"Social Scientists and Related Workers, All Other",170.0,180.0,10.0,5.9,20.0,,
West Virginia,Biological Technicians,130.0,130.0,0.0,0.0,10.0,,
West Virginia,Chemical Technicians,840.0,900.0,60.0,7.1,90.0,,
West Virginia,Geological and Petroleum Technicians,330.0,320.0,-10.0,-3.0,30.0,,
West Virginia,Social Science Research Assistants,160.0,180.0,20.0,12.5,20.0,,
West Virginia,"Environmental Science and Protection Technicians, Including Health",680.0,730.0,50.0,7.4,90.0,,
West Virginia,Forensic Science Technicians,130.0,150.0,20.0,15.4,20.0,,
West Virginia,Forest and Conservation Technicians,70.0,70.0,0.0,0.0,10.0,,
West Virginia,"Life, Physical, and Social Science Technicians, All Other",230.0,250.0,20.0,8.7,30.0,,
West Virginia,"Educational, Guidance, School, and Vocational Counselors",1260.0,1360.0,100.0,7.9,140.0,,
West Virginia,Marriage and Family Therapists,390.0,470.0,80.0,20.5,50.0,,
West Virginia,Rehabilitation Counselors,860.0,930.0,70.0,8.1,100.0,,
West Virginia,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",1530.0,1840.0,310.0,20.3,210.0,,
West Virginia,"Counselors, All Other",300.0,330.0,30.0,10.0,30.0,,
West Virginia,"Child, Family, and School Social Workers",1270.0,1350.0,80.0,6.3,140.0,,
West Virginia,Healthcare Social Workers,710.0,820.0,110.0,15.5,90.0,,
West Virginia,Mental Health and Substance Abuse Social Workers,170.0,190.0,20.0,11.8,20.0,,
West Virginia,"Social Workers, All Other",240.0,250.0,10.0,4.2,30.0,,
West Virginia,Health Educators,450.0,490.0,40.0,8.9,60.0,,
West Virginia,Probation Officers and Correctional Treatment Specialists,820.0,860.0,40.0,4.9,80.0,,
West Virginia,Social and Human Service Assistants,1950.0,2160.0,210.0,10.8,270.0,,
West Virginia,Community Health Workers,710.0,770.0,60.0,8.5,90.0,,
West Virginia,"Community and Social Service Specialists, All Other",440.0,470.0,30.0,6.8,50.0,,
West Virginia,Clergy,500.0,540.0,40.0,8.0,60.0,,
West Virginia,"Religious Workers, All Other",40.0,40.0,0.0,0.0,10.0,,
West Virginia,Lawyers,3110.0,3300.0,190.0,6.1,170.0,,
West Virginia,"Administrative Law Judges, Adjudicators, and Hearing Officers",120.0,120.0,0.0,0.0,10.0,,
West Virginia,"Judges, Magistrate Judges, and Magistrates",270.0,290.0,20.0,7.4,10.0,,
West Virginia,Paralegals and Legal Assistants,1870.0,2070.0,200.0,10.7,230.0,,
West Virginia,Court Reporters,90.0,90.0,0.0,0.0,10.0,,
West Virginia,"Title Examiners, Abstractors, and Searchers",180.0,170.0,-10.0,-5.6,20.0,,
West Virginia,"Legal Support Workers, All Other",130.0,130.0,0.0,0.0,10.0,,
West Virginia,"Business Teachers, Postsecondary",670.0,770.0,100.0,14.9,70.0,,
West Virginia,"Computer Science Teachers, Postsecondary",320.0,340.0,20.0,6.3,30.0,,
West Virginia,"Mathematical Science Teachers, Postsecondary",260.0,270.0,10.0,3.8,20.0,,
West Virginia,"Biological Science Teachers, Postsecondary",220.0,250.0,30.0,13.6,20.0,,
West Virginia,"Chemistry Teachers, Postsecondary",140.0,140.0,0.0,0.0,10.0,,
West Virginia,"Environmental Science Teachers, Postsecondary",100.0,110.0,10.0,10.0,10.0,,
West Virginia,"Physics Teachers, Postsecondary",70.0,70.0,0.0,0.0,10.0,,
West Virginia,"Economics Teachers, Postsecondary",50.0,60.0,10.0,20.0,0.0,,
West Virginia,"Political Science Teachers, Postsecondary",80.0,90.0,10.0,12.5,10.0,,
West Virginia,"Psychology Teachers, Postsecondary",160.0,170.0,10.0,6.3,20.0,,
West Virginia,"Sociology Teachers, Postsecondary",90.0,100.0,10.0,11.1,10.0,,
West Virginia,"Social Sciences Teachers, Postsecondary, All Other",80.0,80.0,0.0,0.0,10.0,,
West Virginia,"Nursing Instructors and Teachers, Postsecondary",360.0,430.0,70.0,19.4,40.0,,
West Virginia,"Education Teachers, Postsecondary",450.0,490.0,40.0,8.9,40.0,,
West Virginia,"Criminal Justice and Law Enforcement Teachers, Postsecondary",60.0,70.0,10.0,16.7,10.0,,
West Virginia,"Art, Drama, and Music Teachers, Postsecondary",590.0,640.0,50.0,8.5,60.0,,
West Virginia,"Communications Teachers, Postsecondary",290.0,310.0,20.0,6.9,30.0,,
West Virginia,"English Language and Literature Teachers, Postsecondary",520.0,540.0,20.0,3.8,50.0,,
West Virginia,"Foreign Language and Literature Teachers, Postsecondary",50.0,60.0,10.0,20.0,0.0,,
West Virginia,"History Teachers, Postsecondary",240.0,260.0,20.0,8.3,20.0,,
West Virginia,"Philosophy and Religion Teachers, Postsecondary",60.0,60.0,0.0,0.0,10.0,,
West Virginia,"Recreation and Fitness Studies Teachers, Postsecondary",210.0,220.0,10.0,4.8,20.0,,
West Virginia,"Vocational Education Teachers, Postsecondary",810.0,780.0,-30.0,-3.7,60.0,,
West Virginia,"Postsecondary Teachers, All Other",110.0,110.0,0.0,0.0,10.0,,
West Virginia,"Preschool Teachers, Except Special Education",1830.0,1930.0,100.0,5.5,200.0,,
West Virginia,"Kindergarten Teachers, Except Special Education",820.0,850.0,30.0,3.7,90.0,,
West Virginia,"Elementary School Teachers, Except Special Education",5550.0,5740.0,190.0,3.4,440.0,,
West Virginia,"Middle School Teachers, Except Special and Career/Technical Education",4210.0,4360.0,150.0,3.6,330.0,,
West Virginia,"Secondary School Teachers, Except Special and Career/Technical Education",3410.0,3530.0,120.0,3.5,260.0,,
West Virginia,"Career/Technical Education Teachers, Secondary School",510.0,530.0,20.0,3.9,40.0,,
West Virginia,"Special Education Teachers, Kindergarten and Elementary School",1720.0,1770.0,50.0,2.9,140.0,,
West Virginia,"Special Education Teachers, Middle School",940.0,970.0,30.0,3.2,80.0,,
West Virginia,"Special Education Teachers, Secondary School",820.0,840.0,20.0,2.4,70.0,,
West Virginia,"Special Education Teachers, All Other",190.0,200.0,10.0,5.3,20.0,,
West Virginia,Adult Basic and Secondary Education and Literacy Teachers and Instructors,120.0,100.0,-20.0,-16.7,10.0,,
West Virginia,Self-Enrichment Education Teachers,510.0,580.0,70.0,13.7,70.0,,
West Virginia,"Teachers and Instructors, All Other, Except Substitute Teachers",480.0,520.0,40.0,8.3,60.0,,
West Virginia,Substitute Teachers,5350.0,5540.0,190.0,3.6,640.0,,
West Virginia,Librarians,680.0,710.0,30.0,4.4,70.0,,
West Virginia,Library Technicians,180.0,170.0,-10.0,-5.6,30.0,,
West Virginia,Audio-Visual and Multimedia Collections Specialists,40.0,50.0,10.0,25.0,0.0,,
West Virginia,Farm and Home Management Advisors,130.0,130.0,0.0,0.0,10.0,,
West Virginia,Instructional Coordinators,770.0,830.0,60.0,7.8,80.0,,
West Virginia,Teacher Assistants,3730.0,3870.0,140.0,3.8,420.0,,
West Virginia,"Education, Training, and Library Workers, All Other",310.0,330.0,20.0,6.5,30.0,,
West Virginia,Art Directors,120.0,120.0,0.0,0.0,10.0,,
West Virginia,Floral Designers,350.0,260.0,-90.0,-25.7,20.0,,
West Virginia,Graphic Designers,670.0,710.0,40.0,6.0,70.0,,
West Virginia,Interior Designers,100.0,90.0,-10.0,-10.0,10.0,,
West Virginia,Merchandise Displayers and Window Trimmers,540.0,540.0,0.0,0.0,60.0,,
West Virginia,Set and Exhibit Designers,50.0,40.0,-10.0,-20.0,10.0,,
West Virginia,Producers and Directors,290.0,290.0,0.0,0.0,30.0,,
West Virginia,Coaches and Scouts,910.0,1020.0,110.0,12.1,150.0,,
West Virginia,"Umpires, Referees, and Other Sports Officials",140.0,150.0,10.0,7.1,20.0,,
West Virginia,Musicians and Singers,150.0,120.0,-30.0,-20.0,10.0,,
West Virginia,Radio and Television Announcers,300.0,270.0,-30.0,-10.0,30.0,,
West Virginia,Public Address System and Other Announcers,40.0,40.0,0.0,0.0,10.0,,
West Virginia,Reporters and Correspondents,310.0,260.0,-50.0,-16.1,30.0,,
West Virginia,Public Relations Specialists,320.0,350.0,30.0,9.4,40.0,,
West Virginia,Editors,200.0,190.0,-10.0,-5.0,20.0,,
West Virginia,Technical Writers,70.0,70.0,0.0,0.0,10.0,,
West Virginia,Writers and Authors,330.0,340.0,10.0,3.0,40.0,,
West Virginia,Interpreters and Translators,90.0,90.0,0.0,0.0,10.0,,
West Virginia,"Media and Communication Workers, All Other",60.0,70.0,10.0,16.7,10.0,,
West Virginia,Audio and Video Equipment Technicians,160.0,180.0,20.0,12.5,20.0,,
West Virginia,Broadcast Technicians,120.0,120.0,0.0,0.0,10.0,,
West Virginia,Photographers,310.0,290.0,-20.0,-6.5,30.0,,
West Virginia,"Camera Operators, Television, Video, and Motion Picture",90.0,80.0,-10.0,-11.1,10.0,,
West Virginia,Film and Video Editors,40.0,40.0,0.0,0.0,0.0,,
West Virginia,Chiropractors,100.0,100.0,0.0,0.0,0.0,,
West Virginia,"Dentists, General",560.0,560.0,0.0,0.0,20.0,,
West Virginia,"Dentists, All Other Specialists",30.0,30.0,0.0,0.0,0.0,,
West Virginia,Dietitians and Nutritionists,410.0,460.0,50.0,12.2,30.0,,
West Virginia,Optometrists,200.0,200.0,0.0,0.0,10.0,,
West Virginia,Pharmacists,2200.0,2090.0,-110.0,-5.0,90.0,,
West Virginia,Anesthesiologists,340.0,330.0,-10.0,-2.9,10.0,,
West Virginia,Family and General Practitioners,110.0,110.0,0.0,0.0,0.0,,
West Virginia,Psychiatrists,130.0,150.0,20.0,15.4,10.0,,
West Virginia,"Physicians and Surgeons, All Other",2940.0,3080.0,140.0,4.8,100.0,,
West Virginia,Physician Assistants,790.0,990.0,200.0,25.3,70.0,,
West Virginia,Podiatrists,50.0,50.0,0.0,0.0,0.0,,
West Virginia,Occupational Therapists,520.0,610.0,90.0,17.3,40.0,,
West Virginia,Physical Therapists,1460.0,1750.0,290.0,19.9,100.0,,
West Virginia,Respiratory Therapists,1130.0,1420.0,290.0,25.7,100.0,,
West Virginia,Speech-Language Pathologists,800.0,1000.0,200.0,25.0,70.0,,
West Virginia,Exercise Physiologists,230.0,260.0,30.0,13.0,20.0,,
West Virginia,"Therapists, All Other",40.0,40.0,0.0,0.0,0.0,,
West Virginia,Veterinarians,410.0,490.0,80.0,19.5,30.0,,
West Virginia,Registered Nurses,21430.0,24620.0,3190.0,14.9,1550.0,,
West Virginia,Nurse Anesthetists,750.0,850.0,100.0,13.3,50.0,,
West Virginia,Nurse Midwives,30.0,40.0,10.0,33.3,0.0,,
West Virginia,Nurse Practitioners,1130.0,1410.0,280.0,24.8,100.0,,
West Virginia,Audiologists,120.0,130.0,10.0,8.3,10.0,,
West Virginia,Clinical Laboratory Technologists and Technicians,1900.0,2100.0,200.0,10.5,150.0,,
West Virginia,Dental Hygienists,1080.0,1110.0,30.0,2.8,80.0,,
West Virginia,Cardiovascular Technologists and Technicians,540.0,600.0,60.0,11.1,40.0,,
West Virginia,Diagnostic Medical Sonographers,550.0,660.0,110.0,20.0,40.0,,
West Virginia,Nuclear Medicine Technologists,190.0,210.0,20.0,10.5,10.0,,
West Virginia,Radiologic Technologists,1810.0,1990.0,180.0,9.9,120.0,,
West Virginia,Magnetic Resonance Imaging Technologists,210.0,230.0,20.0,9.5,20.0,,
West Virginia,Emergency Medical Technicians and Paramedics,2350.0,2420.0,70.0,3.0,170.0,,
West Virginia,Dietetic Technicians,390.0,430.0,40.0,10.3,40.0,,
West Virginia,Pharmacy Technicians,2980.0,3020.0,40.0,1.3,250.0,,
West Virginia,Psychiatric Technicians,1450.0,1710.0,260.0,17.9,150.0,,
West Virginia,Respiratory Therapy Technicians,70.0,30.0,-40.0,-57.1,0.0,,
West Virginia,Surgical Technologists,1180.0,1310.0,130.0,11.0,110.0,,
West Virginia,Veterinary Technologists and Technicians,360.0,430.0,70.0,19.4,40.0,,
West Virginia,Ophthalmic Medical Technicians,220.0,230.0,10.0,4.5,20.0,,
West Virginia,Licensed Practical and Licensed Vocational Nurses,6050.0,6450.0,400.0,6.6,520.0,,
West Virginia,Medical Records and Health Information Technicians,1720.0,1920.0,200.0,11.6,140.0,,
West Virginia,"Opticians, Dispensing",390.0,380.0,-10.0,-2.6,30.0,,
West Virginia,"Health Technologists and Technicians, All Other",750.0,870.0,120.0,16.0,70.0,,
West Virginia,Occupational Health and Safety Specialists,810.0,850.0,40.0,4.9,50.0,,
West Virginia,Occupational Health and Safety Technicians,180.0,180.0,0.0,0.0,10.0,,
West Virginia,Athletic Trainers,210.0,240.0,30.0,14.3,20.0,,
West Virginia,Home Health Aides,2090.0,2640.0,550.0,26.3,320.0,,
West Virginia,Psychiatric Aides,1650.0,1980.0,330.0,20.0,240.0,,
West Virginia,Nursing Assistants,8760.0,9470.0,710.0,8.1,1090.0,,
West Virginia,Orderlies,240.0,260.0,20.0,8.3,30.0,,
West Virginia,Occupational Therapy Assistants,260.0,350.0,90.0,34.6,40.0,,
West Virginia,Occupational Therapy Aides,60.0,70.0,10.0,16.7,10.0,,
West Virginia,Physical Therapist Assistants,690.0,850.0,160.0,23.2,110.0,,
West Virginia,Physical Therapist Aides,170.0,200.0,30.0,17.6,30.0,,
West Virginia,Massage Therapists,410.0,470.0,60.0,14.6,60.0,,
West Virginia,Dental Assistants,1190.0,1220.0,30.0,2.5,140.0,,
West Virginia,Medical Assistants,3600.0,4200.0,600.0,16.7,490.0,,
West Virginia,Medical Equipment Preparers,430.0,480.0,50.0,11.6,60.0,,
West Virginia,Medical Transcriptionists,550.0,450.0,-100.0,-18.2,60.0,,
West Virginia,Pharmacy Aides,380.0,270.0,-110.0,-28.9,30.0,,
West Virginia,Veterinary Assistants and Laboratory Animal Caretakers,630.0,750.0,120.0,19.0,120.0,,
West Virginia,Phlebotomists,1170.0,1370.0,200.0,17.1,160.0,,
West Virginia,"Healthcare Support Workers, All Other",250.0,260.0,10.0,4.0,30.0,,
West Virginia,First-Line Supervisors of Correctional Officers,140.0,140.0,0.0,0.0,10.0,,
West Virginia,First-Line Supervisors of Police and Detectives,230.0,240.0,10.0,4.3,20.0,,
West Virginia,First-Line Supervisors of Fire Fighting and Prevention Workers,40.0,40.0,0.0,0.0,0.0,,
West Virginia,"First-Line Supervisors of Protective Service Workers, All Other",370.0,400.0,30.0,8.1,40.0,,
West Virginia,Firefighters,820.0,840.0,20.0,2.4,60.0,,
West Virginia,Fire Inspectors and Investigators,50.0,60.0,10.0,20.0,10.0,,
West Virginia,Correctional Officers and Jailers,2720.0,2660.0,-60.0,-2.2,230.0,,
West Virginia,Detectives and Criminal Investigators,160.0,160.0,0.0,0.0,10.0,,
West Virginia,Fish and Game Wardens,100.0,110.0,10.0,10.0,10.0,,
West Virginia,Parking Enforcement Workers,50.0,30.0,-20.0,-40.0,0.0,,
West Virginia,Police and Sheriff's Patrol Officers,3360.0,3490.0,130.0,3.9,250.0,,
West Virginia,Animal Control Workers,70.0,70.0,0.0,0.0,10.0,,
West Virginia,Private Detectives and Investigators,70.0,80.0,10.0,14.3,10.0,,
West Virginia,Gaming Surveillance Officers and Gaming Investigators,70.0,90.0,20.0,28.6,10.0,,
West Virginia,Security Guards,4880.0,5420.0,540.0,11.1,720.0,,
West Virginia,Crossing Guards,280.0,300.0,20.0,7.1,50.0,,
West Virginia,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",400.0,450.0,50.0,12.5,110.0,,
West Virginia,Transportation Security Screeners,70.0,80.0,10.0,14.3,10.0,,
West Virginia,"Protective Service Workers, All Other",460.0,480.0,20.0,4.3,120.0,,
West Virginia,Chefs and Head Cooks,350.0,380.0,30.0,8.6,50.0,,
West Virginia,First-Line Supervisors of Food Preparation and Serving Workers,5320.0,5850.0,530.0,10.0,910.0,,
West Virginia,"Cooks, Fast Food",1410.0,1280.0,-130.0,-9.2,180.0,,
West Virginia,"Cooks, Institution and Cafeteria",4830.0,4980.0,150.0,3.1,710.0,,
West Virginia,"Cooks, Restaurant",6660.0,8050.0,1390.0,20.9,1180.0,,
West Virginia,"Cooks, Short Order",380.0,390.0,10.0,2.6,60.0,,
West Virginia,Food Preparation Workers,2090.0,2250.0,160.0,7.7,390.0,,
West Virginia,Bartenders,2470.0,2630.0,160.0,6.5,460.0,,
West Virginia,"Combined Food Preparation and Serving Workers, Including Fast Food",21720.0,25290.0,3570.0,16.4,4540.0,,
West Virginia,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",1420.0,1480.0,60.0,4.2,320.0,,
West Virginia,Waiters and Waitresses,11770.0,12400.0,630.0,5.4,2380.0,,
West Virginia,"Food Servers, Nonrestaurant",150.0,150.0,0.0,0.0,20.0,,
West Virginia,Dishwashers,1750.0,1780.0,30.0,1.7,280.0,,
West Virginia,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1820.0,2010.0,190.0,10.4,460.0,,
West Virginia,First-Line Supervisors of Housekeeping and Janitorial Workers,1680.0,1870.0,190.0,11.3,220.0,,
West Virginia,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",820.0,950.0,130.0,15.9,110.0,,
West Virginia,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",8520.0,9380.0,860.0,10.1,1260.0,,
West Virginia,Maids and Housekeeping Cleaners,8020.0,8360.0,340.0,4.2,1140.0,,
West Virginia,"Building Cleaning Workers, All Other",40.0,40.0,0.0,0.0,10.0,,
West Virginia,Pest Control Workers,270.0,320.0,50.0,18.5,50.0,,
West Virginia,Landscaping and Groundskeeping Workers,5310.0,6140.0,830.0,15.6,820.0,,
West Virginia,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",120.0,140.0,20.0,16.7,20.0,,
West Virginia,Tree Trimmers and Pruners,470.0,560.0,90.0,19.1,80.0,,
West Virginia,"Grounds Maintenance Workers, All Other",80.0,80.0,0.0,0.0,10.0,,
