Area Name,Occupation Name,Base,Projection,Change,Percent Change,Average Annual Openings,Unnamed: 7,Unnamed: 8
South Carolina,Zoologists and Wildlife Biologists,140.0,150.0,10.0,7.1,10.0,,
South Carolina,"Biological Scientists, All Other",270.0,300.0,30.0,11.1,30.0,,
South Carolina,Conservation Scientists,430.0,470.0,40.0,9.3,50.0,,
South Carolina,Foresters,390.0,390.0,0.0,0.0,40.0,,
South Carolina,"Medical Scientists, Except Epidemiologists",350.0,400.0,50.0,14.3,40.0,,
South Carolina,Physicists,210.0,220.0,10.0,4.8,20.0,,
South Carolina,Chemists,1550.0,1780.0,230.0,14.8,170.0,,
South Carolina,Materials Scientists,90.0,100.0,10.0,11.1,10.0,,
South Carolina,"Environmental Scientists and Specialists, Including Health",350.0,420.0,70.0,20.0,50.0,,
South Carolina,"Geoscientists, Except Hydrologists and Geographers",220.0,250.0,30.0,13.6,30.0,,
South Carolina,"Physical Scientists, All Other",110.0,120.0,10.0,9.1,10.0,,
South Carolina,Economists,110.0,120.0,10.0,9.1,10.0,,
South Carolina,Survey Researchers,30.0,30.0,0.0,0.0,0.0,,
South Carolina,"Clinical, Counseling, and School Psychologists",1750.0,1920.0,170.0,9.7,150.0,,
South Carolina,"Psychologists, All Other",180.0,190.0,10.0,5.6,10.0,,
South Carolina,Urban and Regional Planners,370.0,420.0,50.0,13.5,40.0,,
South Carolina,Anthropologists and Archeologists,50.0,50.0,0.0,0.0,10.0,,
South Carolina,"Social Scientists and Related Workers, All Other",200.0,210.0,10.0,5.0,20.0,,
South Carolina,Agricultural and Food Science Technicians,160.0,170.0,10.0,6.3,20.0,,
South Carolina,Biological Technicians,530.0,580.0,50.0,9.4,60.0,,
South Carolina,Chemical Technicians,1240.0,1350.0,110.0,8.9,140.0,,
South Carolina,Geological and Petroleum Technicians,100.0,120.0,20.0,20.0,10.0,,
South Carolina,Nuclear Technicians,800.0,810.0,10.0,1.3,100.0,,
South Carolina,Social Science Research Assistants,120.0,130.0,10.0,8.3,20.0,,
South Carolina,"Environmental Science and Protection Technicians, Including Health",160.0,180.0,20.0,12.5,20.0,,
South Carolina,Forest and Conservation Technicians,320.0,340.0,20.0,6.3,40.0,,
South Carolina,"Life, Physical, and Social Science Technicians, All Other",240.0,280.0,40.0,16.7,30.0,,
South Carolina,"Educational, Guidance, School, and Vocational Counselors",4900.0,5330.0,430.0,8.8,570.0,,
South Carolina,Marriage and Family Therapists,110.0,150.0,40.0,36.4,20.0,,
South Carolina,Rehabilitation Counselors,1010.0,1150.0,140.0,13.9,130.0,,
South Carolina,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",2040.0,2400.0,360.0,17.6,260.0,,
South Carolina,"Child, Family, and School Social Workers",3920.0,4250.0,330.0,8.4,430.0,,
South Carolina,Healthcare Social Workers,2000.0,2300.0,300.0,15.0,240.0,,
South Carolina,Mental Health and Substance Abuse Social Workers,1550.0,1660.0,110.0,7.1,170.0,,
South Carolina,"Social Workers, All Other",3610.0,3810.0,200.0,5.5,380.0,,
South Carolina,Health Educators,720.0,790.0,70.0,9.7,90.0,,
South Carolina,Social and Human Service Assistants,8040.0,8970.0,930.0,11.6,1110.0,,
South Carolina,Community Health Workers,280.0,330.0,50.0,17.9,40.0,,
South Carolina,Clergy,1000.0,1140.0,140.0,14.0,130.0,,
South Carolina,Lawyers,7900.0,8780.0,880.0,11.1,490.0,,
South Carolina,Paralegals and Legal Assistants,6500.0,7660.0,1160.0,17.8,860.0,,
South Carolina,Court Reporters,300.0,360.0,60.0,20.0,30.0,,
South Carolina,"Title Examiners, Abstractors, and Searchers",530.0,560.0,30.0,5.7,50.0,,
South Carolina,"Legal Support Workers, All Other",190.0,190.0,0.0,0.0,20.0,,
South Carolina,"Business Teachers, Postsecondary",1110.0,1270.0,160.0,14.4,110.0,,
South Carolina,"Computer Science Teachers, Postsecondary",560.0,590.0,30.0,5.4,50.0,,
South Carolina,"Mathematical Science Teachers, Postsecondary",650.0,660.0,10.0,1.5,60.0,,
South Carolina,"Architecture Teachers, Postsecondary",100.0,110.0,10.0,10.0,10.0,,
South Carolina,"Engineering Teachers, Postsecondary",600.0,660.0,60.0,10.0,60.0,,
South Carolina,"Biological Science Teachers, Postsecondary",490.0,550.0,60.0,12.2,50.0,,
South Carolina,"Chemistry Teachers, Postsecondary",250.0,260.0,10.0,4.0,20.0,,
South Carolina,"Environmental Science Teachers, Postsecondary",20.0,20.0,0.0,0.0,0.0,,
South Carolina,"Physics Teachers, Postsecondary",120.0,130.0,10.0,8.3,10.0,,
South Carolina,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",20.0,20.0,0.0,0.0,0.0,,
South Carolina,"Economics Teachers, Postsecondary",50.0,60.0,10.0,20.0,0.0,,
South Carolina,"Political Science Teachers, Postsecondary",120.0,130.0,10.0,8.3,10.0,,
South Carolina,"Psychology Teachers, Postsecondary",320.0,360.0,40.0,12.5,30.0,,
South Carolina,"Sociology Teachers, Postsecondary",230.0,250.0,20.0,8.7,20.0,,
South Carolina,"Social Sciences Teachers, Postsecondary, All Other",160.0,160.0,0.0,0.0,10.0,,
South Carolina,"Health Specialties Teachers, Postsecondary",2890.0,3560.0,670.0,23.2,330.0,,
South Carolina,"Nursing Instructors and Teachers, Postsecondary",540.0,640.0,100.0,18.5,60.0,,
South Carolina,"Education Teachers, Postsecondary",1240.0,1340.0,100.0,8.1,120.0,,
South Carolina,"Library Science Teachers, Postsecondary",50.0,60.0,10.0,20.0,0.0,,
South Carolina,"Criminal Justice and Law Enforcement Teachers, Postsecondary",130.0,140.0,10.0,7.7,10.0,,
South Carolina,"Law Teachers, Postsecondary",10.0,20.0,10.0,100.0,0.0,,
South Carolina,"Art, Drama, and Music Teachers, Postsecondary",780.0,840.0,60.0,7.7,70.0,,
South Carolina,"Communications Teachers, Postsecondary",160.0,170.0,10.0,6.3,10.0,,
South Carolina,"English Language and Literature Teachers, Postsecondary",690.0,710.0,20.0,2.9,60.0,,
South Carolina,"Foreign Language and Literature Teachers, Postsecondary",130.0,140.0,10.0,7.7,10.0,,
South Carolina,"History Teachers, Postsecondary",250.0,260.0,10.0,4.0,20.0,,
South Carolina,"Philosophy and Religion Teachers, Postsecondary",260.0,290.0,30.0,11.5,30.0,,
South Carolina,"Recreation and Fitness Studies Teachers, Postsecondary",200.0,210.0,10.0,5.0,20.0,,
South Carolina,"Vocational Education Teachers, Postsecondary",1080.0,1060.0,-20.0,-1.9,90.0,,
South Carolina,"Preschool Teachers, Except Special Education",6370.0,6890.0,520.0,8.2,720.0,,
South Carolina,"Kindergarten Teachers, Except Special Education",2060.0,2130.0,70.0,3.4,220.0,,
South Carolina,"Elementary School Teachers, Except Special Education",21800.0,22530.0,730.0,3.3,1710.0,,
South Carolina,"Middle School Teachers, Except Special and Career/Technical Education",8090.0,8380.0,290.0,3.6,640.0,,
South Carolina,"Secondary School Teachers, Except Special and Career/Technical Education",14850.0,15390.0,540.0,3.6,1110.0,,
South Carolina,"Career/Technical Education Teachers, Secondary School",1120.0,1150.0,30.0,2.7,80.0,,
South Carolina,"Special Education Teachers, Kindergarten and Elementary School",2940.0,3020.0,80.0,2.7,230.0,,
South Carolina,"Special Education Teachers, Middle School",1130.0,1160.0,30.0,2.7,90.0,,
South Carolina,"Special Education Teachers, Secondary School",1460.0,1510.0,50.0,3.4,120.0,,
South Carolina,"Special Education Teachers, All Other",380.0,400.0,20.0,5.3,30.0,,
South Carolina,Adult Basic and Secondary Education and Literacy Teachers and Instructors,500.0,450.0,-50.0,-10.0,50.0,,
South Carolina,Self-Enrichment Education Teachers,4460.0,5180.0,720.0,16.1,620.0,,
South Carolina,"Teachers and Instructors, All Other, Except Substitute Teachers",2730.0,2960.0,230.0,8.4,350.0,,
South Carolina,Substitute Teachers,6650.0,6910.0,260.0,3.9,800.0,,
South Carolina,Archivists,90.0,100.0,10.0,11.1,10.0,,
South Carolina,Curators,120.0,140.0,20.0,16.7,20.0,,
South Carolina,Museum Technicians and Conservators,130.0,140.0,10.0,7.7,20.0,,
South Carolina,Librarians,1730.0,1830.0,100.0,5.8,190.0,,
South Carolina,Library Technicians,1480.0,1440.0,-40.0,-2.7,220.0,,
South Carolina,Instructional Coordinators,1520.0,1620.0,100.0,6.6,160.0,,
South Carolina,Teacher Assistants,15430.0,16030.0,600.0,3.9,1720.0,,
South Carolina,"Education, Training, and Library Workers, All Other",370.0,390.0,20.0,5.4,40.0,,
South Carolina,Art Directors,330.0,350.0,20.0,6.1,40.0,,
South Carolina,Craft Artists,60.0,70.0,10.0,16.7,10.0,,
South Carolina,"Fine Artists, Including Painters, Sculptors, and Illustrators",270.0,290.0,20.0,7.4,30.0,,
South Carolina,Multimedia Artists and Animators,350.0,370.0,20.0,5.7,40.0,,
South Carolina,Commercial and Industrial Designers,550.0,610.0,60.0,10.9,60.0,,
South Carolina,Fashion Designers,60.0,70.0,10.0,16.7,10.0,,
South Carolina,Floral Designers,780.0,690.0,-90.0,-11.5,70.0,,
South Carolina,Graphic Designers,2740.0,2980.0,240.0,8.8,310.0,,
South Carolina,Interior Designers,720.0,780.0,60.0,8.3,80.0,,
South Carolina,Merchandise Displayers and Window Trimmers,2340.0,2520.0,180.0,7.7,260.0,,
South Carolina,Set and Exhibit Designers,40.0,40.0,0.0,0.0,0.0,,
South Carolina,Actors,230.0,250.0,20.0,8.7,30.0,,
South Carolina,Producers and Directors,1150.0,1260.0,110.0,9.6,130.0,,
South Carolina,Athletes and Sports Competitors,340.0,380.0,40.0,11.8,60.0,,
South Carolina,Coaches and Scouts,4100.0,4580.0,480.0,11.7,680.0,,
South Carolina,Dancers,40.0,40.0,0.0,0.0,10.0,,
South Carolina,Music Directors and Composers,140.0,140.0,0.0,0.0,20.0,,
South Carolina,Musicians and Singers,860.0,860.0,0.0,0.0,100.0,,
South Carolina,Radio and Television Announcers,310.0,300.0,-10.0,-3.2,30.0,,
South Carolina,Broadcast News Analysts,110.0,110.0,0.0,0.0,20.0,,
South Carolina,Reporters and Correspondents,560.0,530.0,-30.0,-5.4,60.0,,
South Carolina,Public Relations Specialists,3140.0,3460.0,320.0,10.2,370.0,,
South Carolina,Editors,1030.0,1130.0,100.0,9.7,130.0,,
South Carolina,Technical Writers,660.0,740.0,80.0,12.1,80.0,,
South Carolina,Writers and Authors,760.0,760.0,0.0,0.0,80.0,,
South Carolina,Interpreters and Translators,590.0,690.0,100.0,16.9,70.0,,
South Carolina,Audio and Video Equipment Technicians,650.0,760.0,110.0,16.9,90.0,,
South Carolina,Broadcast Technicians,1000.0,1060.0,60.0,6.0,120.0,,
South Carolina,Sound Engineering Technicians,100.0,100.0,0.0,0.0,10.0,,
South Carolina,Photographers,1780.0,1570.0,-210.0,-11.8,150.0,,
South Carolina,"Camera Operators, Television, Video, and Motion Picture",250.0,280.0,30.0,12.0,30.0,,
South Carolina,Film and Video Editors,180.0,220.0,40.0,22.2,20.0,,
South Carolina,Chiropractors,830.0,900.0,70.0,8.4,30.0,,
South Carolina,"Dentists, General",1750.0,1910.0,160.0,9.1,70.0,,
South Carolina,Oral and Maxillofacial Surgeons,60.0,60.0,0.0,0.0,0.0,,
South Carolina,"Dentists, All Other Specialists",40.0,40.0,0.0,0.0,0.0,,
South Carolina,Dietitians and Nutritionists,1010.0,1110.0,100.0,9.9,80.0,,
South Carolina,Optometrists,660.0,720.0,60.0,9.1,30.0,,
South Carolina,Pharmacists,5110.0,5050.0,-60.0,-1.2,220.0,,
South Carolina,Anesthesiologists,1000.0,1050.0,50.0,5.0,40.0,,
South Carolina,Family and General Practitioners,2990.0,3280.0,290.0,9.7,120.0,,
South Carolina,"Internists, General",790.0,820.0,30.0,3.8,30.0,,
South Carolina,Obstetricians and Gynecologists,140.0,140.0,0.0,0.0,0.0,,
South Carolina,"Pediatricians, General",230.0,240.0,10.0,4.3,10.0,,
South Carolina,Psychiatrists,300.0,330.0,30.0,10.0,10.0,,
South Carolina,"Physicians and Surgeons, All Other",3410.0,3600.0,190.0,5.6,120.0,,
South Carolina,Physician Assistants,1450.0,1920.0,470.0,32.4,140.0,,
South Carolina,Podiatrists,50.0,50.0,0.0,0.0,0.0,,
South Carolina,Occupational Therapists,1320.0,1530.0,210.0,15.9,100.0,,
South Carolina,Physical Therapists,3200.0,3920.0,720.0,22.5,220.0,,
South Carolina,Recreational Therapists,200.0,210.0,10.0,5.0,10.0,,
South Carolina,Respiratory Therapists,1770.0,2040.0,270.0,15.3,130.0,,
South Carolina,Speech-Language Pathologists,1490.0,1860.0,370.0,24.8,130.0,,
South Carolina,Exercise Physiologists,190.0,200.0,10.0,5.3,10.0,,
South Carolina,Veterinarians,1100.0,1360.0,260.0,23.6,70.0,,
South Carolina,Registered Nurses,44840.0,49050.0,4210.0,9.4,2930.0,,
South Carolina,Nurse Anesthetists,950.0,1060.0,110.0,11.6,60.0,,
South Carolina,Nurse Midwives,30.0,40.0,10.0,33.3,0.0,,
South Carolina,Nurse Practitioners,2340.0,2940.0,600.0,25.6,200.0,,
South Carolina,Audiologists,190.0,230.0,40.0,21.1,10.0,,
South Carolina,"Health Diagnosing and Treating Practitioners, All Other",260.0,280.0,20.0,7.7,20.0,,
South Carolina,Clinical Laboratory Technologists and Technicians,4610.0,5050.0,440.0,9.5,350.0,,
South Carolina,Dental Hygienists,2970.0,3340.0,370.0,12.5,250.0,,
South Carolina,Cardiovascular Technologists and Technicians,980.0,1010.0,30.0,3.1,60.0,,
South Carolina,Diagnostic Medical Sonographers,730.0,830.0,100.0,13.7,50.0,,
South Carolina,Nuclear Medicine Technologists,250.0,260.0,10.0,4.0,20.0,,
South Carolina,Radiologic Technologists,3740.0,4050.0,310.0,8.3,250.0,,
South Carolina,Magnetic Resonance Imaging Technologists,550.0,610.0,60.0,10.9,40.0,,
South Carolina,Emergency Medical Technicians and Paramedics,5280.0,5700.0,420.0,8.0,410.0,,
South Carolina,Dietetic Technicians,670.0,700.0,30.0,4.5,60.0,,
South Carolina,Pharmacy Technicians,7500.0,8010.0,510.0,6.8,680.0,,
South Carolina,Surgical Technologists,1960.0,2070.0,110.0,5.6,170.0,,
South Carolina,Veterinary Technologists and Technicians,2210.0,2750.0,540.0,24.4,250.0,,
South Carolina,Ophthalmic Medical Technicians,790.0,940.0,150.0,19.0,90.0,,
South Carolina,Licensed Practical and Licensed Vocational Nurses,10910.0,12020.0,1110.0,10.2,990.0,,
South Carolina,Medical Records and Health Information Technicians,2980.0,3340.0,360.0,12.1,240.0,,
South Carolina,"Opticians, Dispensing",980.0,1040.0,60.0,6.1,90.0,,
South Carolina,Orthotists and Prosthetists,210.0,260.0,50.0,23.8,20.0,,
South Carolina,"Health Technologists and Technicians, All Other",560.0,690.0,130.0,23.2,60.0,,
South Carolina,Occupational Health and Safety Specialists,2510.0,2750.0,240.0,9.6,170.0,,
South Carolina,Occupational Health and Safety Technicians,400.0,450.0,50.0,12.5,30.0,,
South Carolina,Athletic Trainers,520.0,600.0,80.0,15.4,40.0,,
South Carolina,Genetic Counselors,30.0,50.0,20.0,66.7,0.0,,
South Carolina,"Healthcare Practitioners and Technical Workers, All Other",70.0,70.0,0.0,0.0,0.0,,
South Carolina,Home Health Aides,10010.0,13680.0,3670.0,36.7,1700.0,,
South Carolina,Nursing Assistants,21710.0,23560.0,1850.0,8.5,2720.0,,
South Carolina,Physical Therapist Assistants,1450.0,1850.0,400.0,27.6,240.0,,
South Carolina,Physical Therapist Aides,450.0,540.0,90.0,20.0,70.0,,
South Carolina,Massage Therapists,1770.0,2270.0,500.0,28.2,290.0,,
South Carolina,Dental Assistants,4610.0,5200.0,590.0,12.8,610.0,,
South Carolina,Medical Assistants,9950.0,12290.0,2340.0,23.5,1460.0,,
South Carolina,Medical Equipment Preparers,420.0,440.0,20.0,4.8,50.0,,
South Carolina,Medical Transcriptionists,690.0,660.0,-30.0,-4.3,90.0,,
South Carolina,Veterinary Assistants and Laboratory Animal Caretakers,1630.0,2010.0,380.0,23.3,330.0,,
South Carolina,Phlebotomists,1920.0,2330.0,410.0,21.4,270.0,,
South Carolina,First-Line Supervisors of Police and Detectives,1780.0,1940.0,160.0,9.0,130.0,,
South Carolina,First-Line Supervisors of Fire Fighting and Prevention Workers,1280.0,1400.0,120.0,9.4,100.0,,
South Carolina,"First-Line Supervisors of Protective Service Workers, All Other",820.0,880.0,60.0,7.3,90.0,,
South Carolina,Firefighters,5360.0,5850.0,490.0,9.1,430.0,,
South Carolina,Detectives and Criminal Investigators,1250.0,1350.0,100.0,8.0,90.0,,
South Carolina,Police and Sheriff's Patrol Officers,11780.0,12740.0,960.0,8.1,960.0,,
South Carolina,Private Detectives and Investigators,200.0,220.0,20.0,10.0,20.0,,
South Carolina,Security Guards,16620.0,18470.0,1850.0,11.1,2440.0,,
South Carolina,Crossing Guards,350.0,380.0,30.0,8.6,60.0,,
South Carolina,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",2040.0,2260.0,220.0,10.8,540.0,,
South Carolina,"Protective Service Workers, All Other",840.0,890.0,50.0,6.0,210.0,,
South Carolina,Chefs and Head Cooks,3930.0,4460.0,530.0,13.5,600.0,,
South Carolina,First-Line Supervisors of Food Preparation and Serving Workers,18040.0,20270.0,2230.0,12.4,3150.0,,
South Carolina,"Cooks, Fast Food",8040.0,7470.0,-570.0,-7.1,1040.0,,
South Carolina,"Cooks, Institution and Cafeteria",8440.0,8770.0,330.0,3.9,1250.0,,
South Carolina,"Cooks, Restaurant",24780.0,30700.0,5920.0,23.9,4520.0,,
South Carolina,Food Preparation Workers,9650.0,10560.0,910.0,9.4,1840.0,,
South Carolina,Bartenders,7180.0,7900.0,720.0,10.0,1400.0,,
South Carolina,"Combined Food Preparation and Serving Workers, Including Fast Food",72010.0,86070.0,14060.0,19.5,15480.0,,
South Carolina,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",2370.0,2480.0,110.0,4.6,540.0,,
South Carolina,Waiters and Waitresses,38760.0,41840.0,3080.0,7.9,8040.0,,
South Carolina,"Food Servers, Nonrestaurant",2000.0,2150.0,150.0,7.5,340.0,,
South Carolina,Dining Room and Cafeteria Attendants and Bartender Helpers,3980.0,4470.0,490.0,12.3,770.0,,
South Carolina,Dishwashers,6140.0,6390.0,250.0,4.1,1020.0,,
South Carolina,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",6390.0,7190.0,800.0,12.5,1640.0,,
South Carolina,First-Line Supervisors of Housekeeping and Janitorial Workers,4440.0,5060.0,620.0,14.0,600.0,,
South Carolina,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3610.0,4210.0,600.0,16.6,490.0,,
South Carolina,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",33710.0,38370.0,4660.0,13.8,5210.0,,
South Carolina,Maids and Housekeeping Cleaners,25770.0,27570.0,1800.0,7.0,3770.0,,
South Carolina,"Building Cleaning Workers, All Other",330.0,390.0,60.0,18.2,50.0,,
South Carolina,Pest Control Workers,2270.0,2660.0,390.0,17.2,380.0,,
